UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,10,2025,77,2592186,1172233,1419953,989929,1166869,99134,147069,9779,11565,59363,77401,1811,2184,12217,14865,1000087,1179168,102132,151231,17051,20492,63052,81627,3223,3852,1070632,1291354,897821,1050273,94978,141660,7254,8742,58535,76287,1555,1884,10489,12508,906472,1060505,97268,144795,13585,16447,61836,79987,2817,3344,101601,128599,92108,116596,4156,5409,2525,2823,828,1114,256,300,1728,2357,93615,118663,4864,6436,3466,4045,1216,1640,406,508
R,10,2025,78,2690431,1220413,1470018,1047844,1233120,93317,137330,9811,11033,55346,71772,1717,1956,12378,14807,1058275,1245495,96198,141466,17507,20162,58816,75734,3126,3549,1123809,1346658,959928,1120865,89635,132253,7355,8467,54589,70708,1480,1686,10822,12679,969009,1131366,91882,135452,14199,16457,57692,74234,2746,3116,96604,123360,87916,112255,3682,5077,2456,2566,757,1064,237,270,1556,2128,89266,114129,4316,6014,3308,3705,1124,1500,380,433
R,10,2025,79,2026093,906886,1119207,770823,927294,70392,108020,7504,8905,47025,61472,1506,1658,9636,11858,778955,937099,72640,111265,13258,15877,49868,64947,2687,3068,826365,1012542,697547,830419,67204,103403,5549,6739,46407,60562,1323,1438,8335,9981,704547,838583,68913,105847,10629,12730,48957,63621,2369,2698,80521,106665,73276,96875,3188,4617,1955,2166,618,910,183,220,1301,1877,74408,98516,3727,5418,2629,3147,911,1326,318,370
R,10,2025,80,1753087,770868,982219,651621,810088,62187,97994,6477,8040,41033,54149,1285,1508,8265,10440,658536,818730,64151,100863,11340,14203,43525,57178,2351,2735,699629,886042,586673,722524,59457,94020,4845,6046,40464,53348,1105,1302,7085,8802,592558,729739,60927,96166,9083,11346,42685,56020,2052,2380,71239,96177,64948,87564,2730,3974,1632,1994,569,801,180,206,1180,1638,65978,88991,3224,4697,2257,2857,840,1158,299,355
R,10,2025,81,1661366,723798,937568,614741,778046,56172,90565,5961,7336,38052,50251,1096,1370,7776,10000,621284,786328,57961,93396,10614,13255,40351,53099,2070,2581,660993,849679,557425,697930,53658,87053,4542,5526,37608,49488,966,1181,6794,8501,563112,704908,55038,89213,8692,10691,39684,51991,1841,2266,62805,87889,57316,80116,2514,3512,1419,1810,444,763,130,189,982,1499,58172,81420,2923,4183,1922,2564,667,1108,229,315
R,10,2025,82,1653971,713213,940758,613665,792227,52034,86587,5446,7010,33935,44280,1008,1174,7125,9480,619729,800136,53628,89142,9810,12737,35890,46874,1915,2293,655865,858053,561171,716787,49817,83236,4244,5297,33497,43645,892,1018,6244,8070,566476,723486,51040,85147,8164,10311,35241,45922,1705,2024,57348,82705,52494,75440,2217,3351,1202,1713,438,635,116,156,881,1410,53253,76650,2588,3995,1646,2426,649,952,210,269
R,10,2025,83,1393878,592460,801418,504583,668279,44468,75646,4769,6115,31450,42234,828,1084,6362,8060,509910,674980,45935,77853,8656,10990,33277,44467,1581,1986,542834,728451,459189,601507,42534,72754,3719,4655,31096,41668,722,922,5574,6945,463843,607238,43669,74446,7186,8964,32744,43659,1394,1732,49626,72967,45394,66772,1934,2892,1050,1460,354,566,106,162,788,1115,46067,67742,2266,3407,1470,2026,533,808,187,254
R,10,2025,84,1201873,502873,699000,427255,581731,37764,66776,4238,5350,27440,36976,738,915,5438,7252,431847,587775,38963,68726,7530,9758,29056,39001,1391,1721,459235,634385,387292,522538,36077,64242,3332,4133,27127,36462,657,775,4750,6235,391293,527706,36992,65750,6279,8015,28567,38240,1237,1491,43638,64615,39963,59193,1687,2534,906,1217,313,514,81,140,688,1017,40554,60069,1971,2976,1251,1743,489,761,154,230
R,10,2025,85,1055506,433417,622089,365058,514234,33617,61017,3717,4929,25447,34542,701,877,4877,6490,369126,519639,34728,62804,6613,8764,26959,36365,1298,1665,393887,561958,328826,459230,32102,58573,2893,3788,25136,34085,623,720,4307,5562,332408,463819,32973,59942,5484,7148,26513,35713,1165,1420,39530,60131,36232,55004,1515,2444,824,1141,311,457,78,157,570,928,36718,55820,1755,2862,1129,1616,446,652,133,245
R,10,2025,86,924459,374177,550282,315911,456608,28419,52860,3143,4260,22020,29911,517,792,4167,5851,319448,461462,29393,54421,5588,7720,23257,31607,1027,1509,339900,497060,284542,407860,27056,50705,2461,3275,21781,29513,441,673,3619,5034,287592,412029,27790,51882,4630,6319,22896,31012,905,1300,34277,53222,31369,48748,1363,2155,682,985,239,398,76,119,548,817,31856,49433,1603,2539,958,1401,361,595,122,209
R,10,2025,87,830187,330464,499723,279315,415818,24400,46883,2805,3973,19629,27203,545,716,3770,5130,282498,420105,25262,48265,5040,6957,20779,28710,984,1315,300506,451729,251847,371866,23270,44940,2227,3113,19387,26853,476,576,3299,4381,254622,375505,23925,45996,4230,5731,20425,28178,867,1100,29958,47994,27468,43952,1130,1943,578,860,242,350,69,140,471,749,27876,44600,1337,2269,810,1226,354,532,117,215
R,10,2025,88,709205,277069,432136,233479,358381,20529,40765,2345,3413,17048,24323,438,612,3230,4642,236243,362242,21268,42038,4262,6070,18035,25685,804,1190,251284,390013,209748,319800,19565,39101,1867,2632,16873,23971,382,508,2849,4001,212178,323101,20135,40094,3595,4975,17764,25185,711,1025,25785,42123,23731,38581,964,1664,478,781,175,352,56,104,381,641,24065,39141,1133,1944,667,1095,271,500,93,165
R,10,2025,89,610987,234645,376342,196931,311723,17656,35986,2041,2971,14851,21184,376,504,2790,3974,199282,315028,18273,37086,3647,5292,15737,22324,719,959,212544,339887,176603,278258,16779,34563,1644,2294,14701,20907,331,439,2486,3426,178693,281081,17266,35418,3096,4326,15514,21934,640,848,22101,36455,20328,33465,877,1423,397,677,150,277,45,65,304,548,20589,33947,1007,1668,551,966,223,390,79,111
R,10,2025,90,531230,199732,331498,167908,274497,14799,31454,1740,2662,12602,18839,310,436,2373,3610,169893,277474,15335,32413,3095,4746,13357,19927,631,861,180835,299237,150465,244885,14117,30206,1395,2052,12465,18587,281,364,2112,3143,152228,247469,14545,30962,2623,3909,13146,19554,574,739,18897,32261,17443,29612,682,1248,345,610,137,252,29,72,261,467,17665,30005,790,1451,472,837,211,373,57,122
R,10,2025,91,434781,160642,274139,134722,226945,11820,25874,1390,2147,10411,15869,288,376,2011,2928,136449,229401,12274,26665,2508,3819,11068,16759,532,724,145536,247867,120757,202754,11295,24889,1120,1664,10304,15660,253,331,1807,2569,122309,204902,11663,25520,2144,3158,10897,16458,473,642,15106,26272,13965,24191,525,985,270,483,107,209,35,45,204,359,14140,24499,611,1145,364,661,171,301,59,82
R,10,2025,92,359478,129147,230331,108111,190115,9331,21494,1158,1797,8719,14058,228,316,1600,2551,109447,192227,9686,22175,2045,3266,9265,14809,434,651,117299,208825,97157,170280,8903,20660,948,1445,8645,13905,202,279,1444,2256,98362,172138,9192,21208,1755,2770,9149,14586,385,585,11848,21506,10954,19835,428,834,210,352,74,153,26,37,156,295,11085,20089,494,967,290,496,116,223,49,66
R,10,2025,93,304570,106549,198021,89284,163877,7521,17931,924,1515,7265,12167,190,268,1365,2263,90442,165755,7854,18557,1679,2815,7708,12825,372,554,96821,179611,80255,146865,7202,17250,757,1216,7189,12038,168,241,1250,2001,81314,148521,7489,17772,1452,2383,7603,12625,335,495,9728,18410,9029,17012,319,681,167,299,76,129,22,27,115,262,9128,17234,365,785,227,432,105,200,37,59
R,10,2025,94,247740,84980,162760,71539,135544,5665,14037,741,1248,5772,9938,143,201,1120,1792,72489,137041,5921,14538,1343,2271,6169,10465,286,416,77122,147986,64239,121919,5416,13499,596,987,5728,9823,132,177,1011,1581,65098,123232,5629,13908,1143,1912,6088,10294,261,370,7858,14774,7300,13625,249,538,145,261,44,115,11,24,109,211,7391,13809,292,630,200,359,81,171,25,46
R,10,2025,95,203556,67514,136042,56457,112294,4602,11889,600,1029,4841,9050,125,189,889,1591,57209,113621,4808,12316,1104,1930,5120,9515,250,399,61283,123682,50652,100851,4407,11466,506,836,4807,8950,113,170,798,1409,51327,102018,4574,11808,964,1650,5062,9372,225,358,6231,12360,5805,11443,195,423,94,193,34,100,12,19,91,182,5882,11603,234,508,140,280,58,143,25,41
R,10,2025,96,152612,48659,103953,40587,85849,3127,8934,465,797,3667,6934,93,160,720,1279,41191,86891,3300,9313,874,1509,3898,7313,184,329,44191,94812,36468,77402,2970,8616,386,656,3638,6854,85,144,644,1140,37010,78331,3111,8927,758,1300,3844,7198,164,296,4468,9141,4119,8447,157,318,79,141,29,80,8,16,76,139,4181,8560,189,386,116,209,54,115,20,33
R,10,2025,97,116484,35831,80653,29648,66211,2352,6995,358,644,2845,5625,55,113,573,1065,30125,67090,2483,7296,687,1253,3028,5940,136,256,32655,73844,26698,59957,2252,6740,302,534,2832,5564,50,102,521,947,27134,60730,2361,6992,607,1085,3002,5849,121,232,3176,6809,2950,6254,100,255,56,110,13,61,5,11,52,118,2991,6360,122,304,80,168,26,91,15,24
R,10,2025,98,85638,25600,60038,20960,49054,1689,5150,241,498,2238,4435,49,88,423,813,21312,49726,1798,5374,466,983,2379,4662,106,190,23428,55180,18938,44576,1630,4968,210,424,2223,4398,45,78,382,736,19254,45185,1722,5157,417,870,2353,4603,96,166,2172,4858,2022,4478,59,182,31,74,15,37,4,10,41,77,2058,4541,76,217,49,113,26,59,10,24
R,10,2025,99,62135,17882,44253,14510,36053,1220,3774,196,373,1590,3374,30,74,336,605,14788,36558,1316,3954,376,724,1698,3533,76,151,16429,40929,13164,32987,1181,3649,171,321,1582,3349,27,67,304,556,13414,33452,1258,3804,337,647,1682,3497,68,137,1453,3324,1346,3066,39,125,25,52,8,25,3,7,32,49,1374,3106,58,150,39,77,16,36,8,14
R,10,2025,100,114226,30075,84151,23079,65841,2067,7368,380,848,3805,8427,62,168,682,1499,23641,67051,2256,7848,754,1688,4038,8845,161,379,27831,78457,21019,60579,1994,7167,342,761,3785,8391,59,158,632,1401,21542,61713,2158,7603,691,1556,4003,8772,148,349,2244,5694,2060,5262,73,201,38,87,20,36,3,10,50,98,2099,5338,98,245,63,132,35,73,13,30
R,11,2025,999,342754338,169599646,173154692,127123072,128041142,22668929,24463222,2475803,2409258,11323444,12204631,490277,477179,5518121,5559260,132071169,133001759,25248348,27105326,3976691,3963532,13398203,14257706,953554,941201,134221861,138608278,96617494,98278722,20780911,22543142,1209368,1245837,10936092,11818444,348892,342475,4329104,4379658,100499077,102184431,22779339,24600181,2233164,2329448,12689900,13552580,707857,703611,35377785,34546414,30505578,29762420,1888018,1920080,1266435,1163421,387352,386187,141385,134704,1189017,1179602,31572092,30817328,2469009,2505145,1743527,1634084,708303,705126,245697,237590
R,11,2025,0,3606104,1841745,1764359,1267651,1212281,296719,287329,35945,34849,108736,102218,7894,7496,124800,120186,1382420,1322780,365782,353978,59260,57440,154830,146410,16467,15680,1314663,1255487,842897,802600,256200,248071,11981,11476,100422,94454,4317,3979,98846,94907,934323,890358,311708,301496,26639,25615,138448,130825,10516,9880,527082,508872,424754,409681,40519,39258,23964,23373,8314,7764,3577,3517,25954,25279,448097,432422,54074,52482,32621,31825,16382,15585,5951,5800
R,11,2025,1,3635290,1856426,1778864,1274288,1218772,298756,289280,36747,35629,113082,106573,8022,7636,125531,120974,1389707,1329973,368084,356197,60192,58375,159594,151220,16645,15868,1322289,1263217,844260,804054,257682,249567,11990,11482,104661,98651,4422,4075,99274,95388,936054,892225,313264,303080,26663,25641,143066,135438,10658,10015,534137,515647,430028,414718,41074,39713,24757,24147,8421,7922,3600,3561,26257,25586,453653,437748,54820,53117,33529,32734,16528,15782,5987,5853
R,11,2025,2,3685483,1881829,1803654,1286210,1230153,303125,293660,37937,36803,119483,112878,8200,7856,126874,122304,1402847,1342547,373011,361089,61654,59803,166663,158223,16899,16166,1336482,1277067,847704,807208,261226,253216,12018,11527,110883,104709,4571,4197,100080,96210,940215,896106,317046,306945,26740,25728,149875,142119,10859,10196,545347,526587,438506,422945,41899,40444,25919,25276,8600,8169,3629,3659,26794,26094,462632,446441,55965,54144,34914,34075,16788,16104,6040,5970
R,11,2025,3,3778388,1928562,1849826,1314051,1257696,310550,301280,39035,37843,126311,119607,8425,8095,130190,125305,1433717,1372831,382157,370225,63394,61411,174809,166205,17340,16598,1369108,1309834,864714,824211,267518,259960,12220,11699,117417,111081,4770,4383,102469,98500,959409,915197,324524,314811,27253,26195,157518,149588,11212,10529,559454,539992,449337,433485,43032,41320,26815,26144,8894,8526,3655,3712,27721,26805,474308,457634,57633,55414,36141,35216,17291,16617,6128,6069
R,11,2025,4,3765466,1923585,1841881,1310599,1250437,312563,303786,37518,36101,125542,119499,7693,7259,129670,124799,1429791,1365116,383880,372412,61799,59538,173842,165963,16556,15712,1388416,1325096,880619,834694,271656,264530,12402,11909,117304,111475,4496,4227,101939,98261,974818,925452,328319,319174,27335,26351,157271,149980,10902,10358,535169,516785,429980,415743,40907,39256,25116,24192,8238,8024,3197,3032,27731,26538,454973,439664,55561,53238,34464,33187,16571,15983,5654,5354
R,11,2025,5,3802837,1943167,1859670,1327112,1265988,313391,304125,38526,36868,129093,122976,7393,6933,127652,122780,1444466,1378854,383764,371810,62320,59872,176569,168554,16104,15234,1410202,1347921,896266,852051,274633,267151,13231,12768,120848,114994,4598,4173,100626,96784,989252,941465,330683,321098,27951,26958,160223,152834,10932,10226,532965,511749,430846,413937,38758,36974,25295,24100,8245,7982,2795,2760,27026,25996,455214,437389,53081,50712,34369,32914,16346,15720,5172,5008
R,11,2025,6,3893123,1987653,1905470,1368518,1306857,312514,305482,39616,37905,131879,125670,7736,7124,127390,122432,1485560,1419341,382523,372920,63388,60962,179454,171098,16471,15411,1452723,1389479,935044,888077,274608,269128,14092,13703,123468,117654,4838,4437,100673,96480,1027978,977132,330438,322826,28893,27963,163079,155402,11263,10517,534930,515991,433474,418780,37906,36354,25524,24202,8411,8016,2898,2687,26717,25952,457582,442209,52085,50094,34495,32999,16375,15696,5208,4894
R,11,2025,7,3951573,2017936,1933637,1390493,1326900,315910,309400,40153,38340,134436,127933,7837,7239,129107,123825,1509111,1440642,386775,377578,64312,61701,182674,173857,16675,15636,1476349,1411665,950681,902790,278237,272921,14261,13794,126061,119945,4916,4553,102193,97662,1045011,992914,334867,327247,29303,28265,166294,158155,11419,10721,541587,521972,439812,424110,37673,36479,25892,24546,8375,7988,2921,2686,26914,26163,464100,447728,51908,50331,35009,33436,16380,15702,5256,4915
R,11,2025,8,4033708,2063090,1970618,1423790,1355051,320412,312878,39650,37758,140533,132739,7908,7417,130797,124775,1543890,1469683,391516,381389,64261,61446,189874,179018,17009,15943,1513682,1441118,973145,921409,283994,277131,15190,14397,132406,124889,5107,4750,103840,98542,1068889,1012337,340916,331802,30666,29154,173736,163432,11880,11020,549408,529500,450645,433642,36418,35747,24460,23361,8127,7850,2801,2667,26957,26233,475001,457346,50600,49587,33595,32292,16138,15586,5129,4923
R,11,2025,9,4146307,2118728,2027579,1476486,1406506,321246,315166,38963,37690,141901,134244,7847,7514,132285,126459,1597996,1522725,392549,383852,64188,61983,192055,181527,17100,16238,1555970,1485726,1011728,959599,284810,279400,15819,15301,133676,126460,5031,4841,104906,100125,1108505,1052033,341786,334287,31753,30586,175632,165929,11896,11282,562758,541853,464758,446907,36436,35766,23144,22389,8225,7784,2816,2673,27379,26334,489491,470692,50763,49565,32435,31397,16423,15598,5204,4956
R,11,2025,10,4186102,2139014,2047088,1495502,1425475,326045,318414,38002,37077,139886,132364,7649,7521,131930,126237,1616737,1541484,397111,387044,63346,61342,189699,179464,16871,16244,1573895,1501392,1026447,973641,289641,282638,16230,15432,131858,124690,4890,4817,104829,100174,1123189,1066112,346495,337625,32361,30780,173599,164052,11758,11298,565119,545696,469055,451834,36404,35776,21772,21645,8028,7674,2759,2704,27101,26063,493548,475372,50616,49419,30985,30562,16100,15412,5113,4946
R,11,2025,11,4195691,2145976,2049715,1501668,1428001,327603,319127,38198,37225,140216,133026,7437,7264,130854,125072,1621898,1542936,397850,387080,63431,61409,189772,179579,16680,15953,1584409,1509853,1035716,980662,290738,283313,16476,15893,132470,125781,4839,4748,104170,99456,1131848,1072455,346973,337867,32656,31318,174071,164730,11735,11229,561567,539862,465952,447339,36865,35814,21722,21332,7746,7245,2598,2516,26684,25616,490050,470481,50877,49213,30775,30091,15701,14849,4945,4724
R,11,2025,12,4153698,2124408,2029290,1487185,1417033,326046,316395,38568,36872,136910,129450,7234,7019,128465,122521,1605158,1529486,394709,382841,63511,60776,185677,175143,16484,15664,1568955,1495231,1025867,973185,289890,281680,16706,15977,129457,122427,4768,4552,102267,97410,1120197,1062989,344893,335020,32743,31309,170358,160600,11617,10902,555453,534059,461318,443848,36156,34715,21862,20895,7453,7023,2466,2467,26198,25111,484961,466497,49816,47821,30768,29467,15319,14543,4867,4762
R,11,2025,13,4166587,2129797,2036790,1494122,1425785,325704,315276,38879,37398,136900,129732,7258,7013,126934,121586,1610622,1537359,393432,380734,63804,61389,185032,175271,16427,15713,1571689,1498070,1029353,976885,290301,281222,16788,16163,129591,122798,4788,4523,100868,96479,1122325,1065808,344430,333572,32809,31544,169935,160857,11583,10943,558108,538720,464769,448900,35403,34054,22091,21235,7309,6934,2470,2490,26066,25107,488297,471551,49002,47162,30995,29845,15097,14414,4844,4770
R,11,2025,14,4203858,2155180,2048678,1521473,1442350,328885,317471,38649,37034,131930,124424,7153,6802,127090,120597,1638169,1553009,396979,382273,63910,61186,179601,169454,16291,15435,1584276,1501606,1042937,984372,294194,283875,17096,16122,124766,117706,4680,4342,100603,95189,1135708,1072097,348495,335434,33291,31500,164534,155215,11421,10669,570904,547072,478536,457978,34691,33596,21553,20912,7164,6718,2473,2460,26487,25408,502461,480912,48484,46839,30619,29686,15067,14239,4870,4766
R,11,2025,15,4277980,2191714,2086266,1557571,1477474,332561,320523,37500,35972,129770,123728,6926,6613,127386,121956,1674753,1589527,400687,386187,63217,60859,177015,168545,16010,15214,1603779,1523220,1059040,1000544,299603,288297,17238,16775,122946,117405,4656,4354,100296,95845,1151682,1088945,353649,340276,33573,32575,162270,154747,11344,10677,587935,563046,498531,476930,32958,32226,20262,19197,6824,6323,2270,2259,27090,26111,523071,500582,47038,45911,29644,28284,14745,13798,4666,4537
R,11,2025,16,4338506,2221330,2117176,1585924,1503613,337086,326648,37793,36176,128362,123079,6961,6760,125204,120900,1701092,1614715,404211,392244,63134,60515,174526,167022,15659,15232,1625121,1547747,1078907,1020028,303724,294289,17833,17189,121677,116748,4787,4499,98193,94994,1169617,1107665,357000,346363,33729,32542,159990,153367,11171,10704,596209,569429,507017,483585,33362,32359,19960,18987,6685,6331,2174,2261,27011,25906,531475,507050,47211,45881,29405,27973,14536,13655,4488,4528
R,11,2025,17,4527205,2320714,2206491,1659495,1570077,353679,342235,39631,37243,134220,128105,7123,6925,126566,121906,1775738,1682106,421775,408643,65195,61843,180314,171965,16146,15321,1697484,1616833,1128728,1067798,318592,309183,18378,17767,127418,121644,4845,4637,99523,95804,1220411,1156171,372840,362202,34478,33135,165857,158145,11499,10788,623230,589658,530767,502279,35087,33052,21253,19476,6802,6461,2278,2288,27043,26102,555327,525935,48935,46441,30717,28708,14457,13820,4647,4533
